Subj_id,Stim_id,Wav_fname,Stim_loc,Stim_lat,Stim_ang,Stim_dts,Acc,RT,Resp_but,Alertness,ovtrialsnos
"s_43",41,"L10flip","R",2,60,"R60",1,0.381860077,8,"Alert",77
"s_43",67,"R17flip","L",1,35,"L35",1,0.423177806,1,"Alert",78
"s_43",32,"R20","R",2,12,"R12",1,0.314525307,8,"Alert",79
"s_43",17,"L24","L",1,12,"L12",1,0.195756719,1,"Alert",80
"s_43",47,"L16flip","R",2,35,"R35",1,0.342957401,8,"Alert",81
"s_43",30,"R18","R",2,35,"R35",0,0.340449655,1,"Alert",82
"s_43",69,"R19flip","L",1,35,"L35",1,0.375731555,1,"Alert",83
"s_43",11,"L18","L",1,35,"L35",0,0.434667656,8,"Alert",84
"s_43",48,"L17flip","R",2,35,"R35",1,0.534970546,8,"Alert",85
"s_43",14,"L21","L",1,12,"L12",1,0.467834164,1,"Alert",86
"s_43",13,"L20","L",1,12,"L12",1,0.380225318,1,"Alert",87
"s_43",49,"L18flip","R",2,35,"R35",0,0.314013896,1,"Alert",88
"s_43",5,"L12","L",1,60,"L60",1,0.275801663,1,"Alert",89
"s_43",20,"R8","R",2,60,"R60",1,0.207064323,8,"Alert",90
"s_43",12,"L19","L",1,35,"L35",1,0.181031688,1,"Alert",91
"s_43",49,"L18flip","R",2,35,"R35",0,0.349623077,1,"Alert",92
"s_43",18,"L25","L",1,12,"L12",0,0.293149492,8,"Alert",93
"s_43",35,"R23","R",2,12,"R12",1,0.417883241,8,"Alert",94
"s_43",12,"L19","L",1,35,"L35",1,0.48202078,1,"Alert",95
"s_43",34,"R22","R",2,12,"R12",0,0.404217189,1,"Alert",96
"s_43",9,"L16","L",1,35,"L35",1,0.285390716,1,"Alert",97
"s_43",56,"L25flip","R",2,12,"R12",1,0.386875715,8,"Alert",98
"s_43",38,"R0","R",0,0,"R0",1,0.304773637,8,"Alert",99
"s_43",45,"L14flip","R",2,35,"R35",1,0.4280655,8,"Alert",100
"s_43",9,"L16","L",1,35,"L35",1,0.487331174,1,"Alert",101
"s_43",62,"R12flip","L",1,60,"L60",1,0.418271701,1,"Alert",102
"s_43",27,"R15","R",2,35,"R35",1,0.412274551,8,"Alert",103
"s_43",57,"L0flip","R",0,0,"R0",1,0.476295383,8,"Alert",104
"s_43",4,"L11","L",1,60,"L60",1,0.328584098,1,"Alert",105
"s_43",52,"L21flip","R",2,12,"R12",1,0.426909181,8,"Alert",106
"s_43",32,"R20","R",2,12,"R12",0,0.476037465,1,"Alert",107
"s_43",26,"R14","R",2,35,"R35",1,0.278169151,8,"Alert",108
"s_43",68,"R18flip","L",1,35,"L35",1,0.40542928,1,"Alert",109
"s_43",58,"R8flip","L",1,60,"L60",1,0.23929076,1,"Alert",110
"s_43",66,"R16flip","L",1,35,"L35",1,0.316755329,1,"Alert",111
"s_43",21,"R9","R",2,60,"R60",1,0.284845003,8,"Alert",112
"s_43",74,"R24flip","L",1,12,"L12",1,0.267670815,1,"Alert",113
"s_43",64,"R14flip","L",1,35,"L35",1,0.343166242,1,"Alert",114
"s_43",51,"L20flip","R",2,12,"R12",0,0.321105727,1,"Alert",115
"s_43",33,"R21","R",2,12,"R12",1,0.449441321,8,"Alert",116
"s_43",28,"R16","R",2,35,"R35",1,0.319114196,8,"Alert",117
"s_43",39,"L8flip","R",2,60,"R60",1,0.377608272,8,"Alert",118
"s_43",75,"R25flip","L",1,12,"L12",1,0.607540028,1,"Alert",119
"s_43",7,"L14","L",1,35,"L35",1,0.392331077,1,"Alert",120
"s_43",22,"R10","R",2,60,"R60",1,0.350145335,8,"Alert",121
"s_43",16,"L23","L",1,12,"L12",1,0.231846483,1,"Alert",122
"s_43",55,"L24flip","R",2,12,"R12",1,0.408158868,8,"Alert",123
"s_43",53,"L22flip","R",2,12,"R12",0,0.333506421,1,"Alert",124
"s_43",34,"R22","R",2,12,"R12",1,0.731768583,8,"Relaxed",125
"s_43",18,"L25","L",1,12,"L12",0,0.401767766,8,"Drowsy",126
"s_43",17,"L24","L",1,12,"L12",0,0.307899113,8,"Drowsy",127
"s_43",61,"R11flip","L",1,60,"L60",1,0.258919973,1,"Drowsy",128
"s_43",51,"L20flip","R",2,12,"R12",1,0.271223936,8,"Drowsy",129
